uuid,country_code,region,city,status,category_list,category_groups_list,num_funding_rounds,total_funding_usd,founded_on,employee_count,num_exits,investment_type,investor_count,year_founded,avg_amount_raised,success_age,binary_status
202af709-d643-c220-8ff5-0017abb4c9d7,USA,California,San Francisco,acquired,"Banking,Finance,Financial Services,FinTech,Internet","Financial Services,Internet Services,Lending and Investments",4.0,20000000.0,2009-01-01,101-250,0.0,series_c,3.0,2009.0,5000000.0,11.0,1
202af709-d643-c220-8ff5-0017abb4c9d7,USA,California,San Francisco,acquired,"Banking,Finance,Financial Services,FinTech,Internet","Financial Services,Internet Services,Lending and Investments",4.0,20000000.0,2009-01-01,101-250,0.0,series_c,3.0,2009.0,5000000.0,11.0,1
c26aee32-bced-fce3-b35e-19eb83ca1d40,USA,New York,New York,closed,"E-Commerce,FinTech","Commerce and Shopping,Financial Services",1.0,2000000.0,2008-01-01,11-50,0.0,series_a,3.0,2008.0,2000000.0,4.0,0
c26aee32-bced-fce3-b35e-19eb83ca1d40,USA,New York,New York,closed,"E-Commerce,FinTech","Commerce and Shopping,Financial Services",1.0,2000000.0,2008-01-01,11-50,0.0,series_a,3.0,2008.0,2000000.0,4.0,0
c26aee32-bced-fce3-b35e-19eb83ca1d40,USA,New York,New York,closed,"E-Commerce,FinTech","Commerce and Shopping,Financial Services",1.0,2000000.0,2008-01-01,11-50,0.0,series_a,3.0,2008.0,2000000.0,4.0,0
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_a,8.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_a,8.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_a,8.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_a,8.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_a,8.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_a,8.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_a,8.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_a,8.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_a,8.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_a,8.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_a,8.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_a,8.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_a,8.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_a,8.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_a,8.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_a,8.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_a,8.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_a,8.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_a,8.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_a,8.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_a,8.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,seed,1.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,seed,1.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,seed,1.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,seed,1.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,seed,1.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,seed,1.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,seed,1.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,seed,1.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,seed,1.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,seed,1.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,seed,1.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,seed,1.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,seed,1.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,seed,1.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,seed,1.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,seed,1.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,seed,1.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,seed,1.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,seed,1.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,seed,1.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,seed,1.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_b,6.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_b,6.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_b,6.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_b,6.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_b,6.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_b,6.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_b,6.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_b,6.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_b,6.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_b,6.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_b,6.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_b,6.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_b,6.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_b,6.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_b,6.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_b,6.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_b,6.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_b,6.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_b,6.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_b,6.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_b,6.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,angel,5.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,angel,5.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,angel,5.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,angel,5.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,angel,5.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,angel,5.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,angel,5.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,angel,5.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,angel,5.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,angel,5.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,angel,5.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,angel,5.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,angel,5.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,angel,5.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,angel,5.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,angel,5.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,angel,5.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,angel,5.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,angel,5.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,angel,5.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,angel,5.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_c,6.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_c,6.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_c,6.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_c,6.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_c,6.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_c,6.0,2006.0,6355000.0,3.0,1
b9b11b3d-3974-c7f9-4a91-e5719bc4bbb7,USA,California,Mountain View,acquired,"Apps,Finance,Financial Services,FinTech,Personal Finance,Wealth Management","Apps,Financial Services,Software",5.0,31775000.0,2006-01-01,5001-10000,0.0,series_c,6.0,2006.0,6355000.0,3.0,1
